customer_id,signup_date,loyalty_status,age,gender
814,2024-01-14,Silver,27,M
815,2020-06-21,Silver,61,M
816,2021-10-14,Silver,67,F
817,2022-01-23,Gold,67,F
818,2023-05-28,Gold,19,M
819,2024-07-19,Gold,42,F
820,2022-12-17,Gold,69,M
821,2024-08-10,Silver,61,F
822,2021-04-20,Silver,65,F
823,2021-03-31,Platinum,24,M
824,2022-04-08,Silver,20,F
825,2022-06-13,Gold,22,M
826,2023-10-16,Silver,34,F
827,2022-10-21,Silver,69,M
828,2021-01-21,Silver,41,M
829,2020-12-13,Gold,68,M
830,2020-07-08,Gold,24,M
831,2021-05-19,Gold,68,F
832,2023-04-29,Platinum,63,F
833,2024-03-11,Silver,32,F
834,2023-10-24,Silver,48,M
835,2023-12-03,Silver,30,F
836,2022-04-03,Silver,54,F
837,2022-07-17,Platinum,21,M
838,2022-07-22,Platinum,28,M
839,2023-02-14,Gold,52,M
840,2020-05-13,Gold,31,F
841,2020-02-27,Platinum,35,M
842,2024-04-28,Gold,25,F
843,2021-11-15,Silver,50,M
844,2021-11-02,Gold,26,F
845,2020-06-21,Gold,44,F
846,2022-03-25,Gold,65,F
847,2023-03-18,Silver,65,M
848,2020-03-20,Silver,53,F
849,2022-06-04,Silver,38,M
850,2023-05-21,Silver,65,M
851,2020-07-21,Silver,53,F
852,2022-02-02,Silver,36,M
853,2023-06-06,Silver,35,M
854,2024-08-26,Silver,31,M
855,2023-06-04,Platinum,43,M
856,2024-08-09,Silver,20,F
857,2024-04-04,Silver,52,M
858,2024-01-04,Silver,55,F
859,2023-11-26,Silver,49,F
860,2020-02-16,Gold,21,M
861,2023-06-10,Silver,64,M
862,2023-08-21,Gold,21,M
863,2024-03-29,Silver,30,M
864,2023-03-12,Silver,41,F
865,2023-12-09,Gold,26,F
866,2024-03-16,Platinum,40,F
867,2023-10-28,Silver,26,M
868,2024-05-08,Gold,66,F
869,2023-07-06,Gold,67,M
870,2021-10-17,Silver,67,F
871,2021-04-15,Platinum,44,M
872,2022-08-28,Gold,26,M
873,2022-11-01,Silver,46,F
874,2023-09-15,Platinum,51,M
875,2022-01-05,Silver,62,M
876,2022-02-22,Silver,39,M
877,2022-08-25,Silver,56,F
878,2020-12-23,Gold,27,M
879,2022-08-29,Gold,35,M
880,2023-12-02,Silver,64,M
881,2021-10-29,Silver,66,M
882,2021-01-07,Silver,34,F
883,2022-10-28,Silver,55,F
884,2023-02-19,Gold,25,M
885,2023-10-03,Gold,48,F
886,2021-11-06,Silver,60,F
887,2020-03-30,Silver,67,M
888,2024-07-29,Silver,68,F
889,2021-11-28,Silver,42,M
890,2023-09-01,Gold,39,F
891,2023-04-16,Silver,52,F
892,2021-06-23,Silver,38,F
893,2022-01-01,Gold,30,F
894,2022-05-18,Platinum,57,M
895,2020-02-10,Silver,34,M
896,2022-01-09,Silver,23,M
897,2024-09-23,Platinum,62,M
898,2021-05-16,Silver,51,M
899,2022-08-16,Gold,57,M
900,2023-03-14,Gold,30,M
901,2023-05-09,Silver,32,M
902,2022-07-17,Silver,18,F
903,2024-10-13,Silver,35,F
904,2021-04-05,Gold,28,M
905,2022-01-01,Gold,66,F
906,2022-01-21,Gold,61,F
907,2022-07-13,Silver,45,F
908,2022-06-27,Silver,21,M
909,2024-04-30,Silver,50,F
910,2024-04-19,Platinum,50,F
911,2023-06-30,Platinum,64,M
912,2021-01-24,Silver,32,F
913,2024-06-05,Silver,54,F
914,2022-06-01,Gold,48,F
915,2020-09-12,Silver,41,M
916,2021-12-09,Gold,25,M
917,2021-03-25,Silver,64,M
918,2020-01-10,Silver,50,M
919,2022-04-03,Silver,64,F
920,2022-03-08,Silver,34,M
921,2023-06-19,Silver,19,F
922,2023-06-28,Silver,46,F
923,2022-05-26,Silver,22,M
924,2022-10-25,Silver,57,M
925,2023-02-16,Silver,59,M
926,2022-10-12,Silver,49,F
927,2024-12-29,Gold,69,M
928,2021-01-08,Platinum,62,M
929,2022-12-24,Silver,49,M
930,2020-05-25,Silver,69,F
931,2020-08-11,Silver,55,M
932,2023-06-16,Gold,55,F
933,2020-06-25,Silver,35,M
934,2024-12-07,Silver,28,F
935,2022-05-02,Platinum,45,M
936,2023-07-29,Silver,43,M
937,2020-03-03,Platinum,54,M
938,2023-05-25,Gold,69,M
939,2022-04-06,Gold,58,F
940,2022-03-05,Gold,61,F
941,2021-11-19,Silver,39,M
942,2024-01-24,Gold,45,F
943,2024-06-21,Silver,61,M
944,2020-04-14,Silver,22,M
945,2023-01-27,Silver,20,F
946,2021-05-25,Silver,52,F
947,2021-01-19,Gold,63,F
948,2021-02-08,Silver,63,F
949,2022-04-02,Silver,51,F
950,2021-06-01,Silver,62,F
951,2021-04-20,Gold,32,F
952,2021-12-09,Silver,63,M
953,2024-07-26,Gold,40,M
954,2022-02-09,Gold,69,M
955,2023-12-31,Gold,52,F
956,2022-11-12,Gold,31,F
957,2022-09-23,Platinum,40,F
958,2024-05-07,Silver,55,F
959,2021-11-07,Silver,57,F
960,2021-12-14,Gold,26,M
961,2024-01-21,Silver,32,M
962,2020-03-23,Platinum,54,M
963,2023-03-14,Silver,61,F
964,2023-01-13,Gold,61,M
965,2023-01-06,Gold,61,M
966,2021-04-01,Silver,26,M
967,2020-01-01,Gold,49,M
968,2020-02-20,Gold,34,F
969,2021-11-15,Platinum,20,F
970,2021-12-17,Silver,64,M
971,2024-11-30,Gold,64,F
972,2024-01-09,Platinum,29,F
973,2021-03-24,Silver,55,F
974,2022-05-30,Silver,50,F
975,2021-05-02,Silver,50,F
976,2024-12-28,Platinum,44,M
977,2020-02-03,Silver,32,M
978,2023-10-03,Gold,21,F
979,2020-04-04,Silver,47,M
980,2022-12-31,Silver,34,M
981,2024-04-23,Platinum,58,F
982,2020-06-02,Silver,20,M
983,2020-09-06,Gold,51,F
984,2021-11-04,Silver,46,M
985,2021-03-13,Silver,61,F
986,2020-04-27,Gold,33,F
987,2022-02-09,Silver,42,M
988,2023-08-22,Gold,28,M
989,2020-09-24,Silver,42,M
990,2022-12-13,Platinum,30,M
991,2020-08-23,Gold,20,F
992,2021-01-23,Gold,37,M
993,2022-09-16,Silver,38,M
994,2024-10-23,Silver,64,M
995,2022-02-01,Silver,66,M
996,2021-02-04,Silver,61,F
997,2021-09-15,Silver,32,M
998,2022-02-05,Platinum,25,F
999,2023-08-19,Platinum,63,M
1000,2022-07-07,Gold,56,M
1001,2023-05-15,Gold,47,F
1002,2023-06-06,Silver,35,M
1003,2022-05-02,Silver,25,M
1004,2021-07-31,Gold,27,F
1005,2020-03-15,Gold,57,M
1006,2021-03-10,Gold,64,F
1007,2020-04-12,Gold,36,F
1008,2023-12-16,Platinum,26,M
1009,2024-09-23,Silver,26,F
1010,2022-02-02,Silver,68,M
1011,2022-01-07,Platinum,45,M
1012,2022-03-16,Gold,36,M
1013,2023-08-22,Platinum,48,M
1014,2020-04-07,Silver,65,M
1015,2022-03-08,Silver,60,F
1016,2023-09-20,Silver,43,M
1017,2022-05-08,Silver,45,M
1018,2021-03-10,Platinum,48,F
1019,2021-03-22,Gold,29,F
1020,2023-08-24,Platinum,55,F
1021,2020-09-05,Silver,32,F
1022,2020-06-14,Silver,20,F
1023,2024-02-13,Silver,46,F
1024,2022-09-10,Silver,25,F
1025,2023-09-20,Gold,19,M
1026,2022-10-16,Silver,20,M
1027,2021-06-25,Silver,47,M
1028,2022-01-28,Gold,50,M
1029,2023-02-03,Silver,53,F
1030,2024-05-05,Silver,38,M
1031,2020-03-21,Gold,52,F
1032,2020-05-12,Gold,33,F
1033,2022-03-07,Platinum,27,M
1034,2022-06-18,Gold,61,M
1035,2020-05-17,Platinum,18,F
1036,2020-07-02,Silver,18,F
1037,2023-11-25,Silver,49,M
1038,2023-09-15,Gold,57,F
1039,2022-02-23,Gold,34,F
1040,2024-03-11,Gold,23,M
1041,2022-09-10,Gold,22,F
1042,2020-03-09,Silver,58,M
1043,2021-06-29,Silver,44,M
1044,2024-12-02,Silver,51,M
1045,2020-02-22,Silver,18,M
1046,2024-01-13,Gold,55,M
1047,2020-07-23,Silver,49,F
1048,2020-05-05,Silver,50,F
1049,2024-11-05,Platinum,58,M
1050,2020-02-12,Silver,36,M
1051,2024-11-10,Silver,32,F
1052,2020-04-20,Gold,27,F
1053,2022-01-30,Gold,59,M
1054,2024-08-13,Silver,43,M
1055,2023-04-21,Gold,36,M
1056,2022-04-27,Silver,54,M
1057,2020-04-04,Gold,19,F
1058,2023-10-29,Silver,25,M
1059,2024-03-23,Silver,58,F
1060,2022-06-18,Gold,28,M
1061,2020-12-25,Gold,59,F
1062,2022-06-18,Gold,22,M
1063,2024-09-15,Platinum,28,F
1064,2020-10-07,Silver,33,M
1065,2023-05-03,Gold,52,F
1066,2023-05-03,Silver,44,M
1067,2021-10-28,Silver,28,M
1068,2020-04-02,Gold,53,F
1069,2021-11-02,Silver,47,F
1070,2020-03-01,Silver,67,M
1071,2021-09-25,Gold,20,M
1072,2022-12-10,Silver,55,F
1073,2023-11-27,Silver,69,F
1074,2024-12-17,Gold,41,M
1075,2022-10-25,Silver,22,M
1076,2024-01-29,Silver,30,M
1077,2021-08-26,Silver,60,F
1078,2021-11-12,Silver,39,F
1079,2021-06-17,Platinum,51,M
1080,2023-11-29,Platinum,40,F
1081,2022-04-17,Silver,61,M
1082,2024-03-16,Silver,31,F
1083,2021-10-06,Silver,33,F
1084,2020-08-20,Silver,56,M
1085,2021-06-07,Silver,59,F
1086,2020-12-11,Silver,33,F
1087,2022-12-05,Gold,23,M
1088,2021-06-29,Silver,26,F
1089,2023-01-06,Gold,68,F
1090,2024-10-19,Silver,45,M
1091,2023-01-01,Gold,19,F
1092,2022-03-04,Silver,60,F
1093,2020-09-05,Platinum,67,M
1094,2020-02-16,Gold,36,F
1095,2023-02-18,Silver,57,F
1096,2020-08-01,Silver,44,M
1097,2020-08-26,Silver,32,F
1098,2022-12-15,Gold,29,M
1099,2020-12-15,Silver,58,M
1100,2020-04-16,Silver,38,M
1101,2022-04-10,Silver,67,M
1102,2020-02-17,Gold,18,M
1103,2024-05-15,Silver,34,M
1104,2020-12-02,Gold,62,M
1105,2022-11-15,Platinum,30,M
1106,2022-03-14,Platinum,44,M
1107,2023-07-04,Silver,50,M
1108,2020-01-08,Gold,20,F
1109,2021-09-16,Silver,51,M
1110,2023-06-30,Silver,66,F
1111,2024-09-11,Platinum,28,F
1112,2021-12-19,Silver,38,F
1113,2020-10-29,Silver,36,F
1114,2021-09-30,Gold,40,M
1115,2020-02-25,Silver,67,M
1116,2021-12-26,Platinum,28,M
1117,2021-06-09,Silver,65,M
1118,2021-04-18,Gold,67,F
1119,2020-01-28,Platinum,36,M
1120,2020-03-18,Gold,31,M
1121,2023-05-24,Platinum,24,M
1122,2023-11-10,Silver,49,M
1123,2020-12-30,Silver,65,F
1124,2021-10-27,Gold,27,M
1125,2021-06-09,Gold,47,F
1126,2021-11-29,Silver,61,F
1127,2023-08-28,Gold,65,F
1128,2022-06-01,Silver,18,M
1129,2022-10-27,Silver,24,M
1130,2022-10-23,Silver,21,M
1131,2024-07-04,Gold,29,M
1132,2022-07-07,Platinum,62,F
1133,2022-01-19,Gold,61,M
1134,2020-12-28,Gold,29,F
1135,2024-11-09,Silver,55,M
1136,2024-03-11,Silver,28,M
1137,2023-07-21,Gold,67,F
1138,2024-03-09,Silver,22,F
1139,2022-03-16,Gold,53,M
1140,2022-01-08,Silver,62,M
1141,2022-11-04,Silver,48,F
1142,2023-04-30,Gold,65,M
1143,2024-07-12,Gold,38,F
1144,2021-04-29,Silver,65,F
1145,2020-01-28,Silver,48,M
1146,2021-12-14,Platinum,65,M
1147,2022-11-28,Gold,45,M
1148,2023-07-20,Gold,65,F
1149,2023-06-08,Silver,64,M
1150,2020-03-26,Silver,66,M
1151,2024-02-06,Silver,47,M
1152,2020-05-05,Silver,50,F
1153,2022-03-22,Silver,63,M
1154,2021-06-20,Silver,26,M
1155,2020-05-24,Platinum,47,M
1156,2024-03-28,Silver,66,M
1157,2023-05-20,Gold,50,F
1158,2020-01-25,Platinum,23,F
1159,2024-05-22,Silver,35,F
1160,2023-11-18,Silver,61,F
1161,2020-03-07,Silver,47,F
1162,2020-08-20,Platinum,19,F
1163,2020-04-18,Gold,39,F
1164,2023-03-15,Silver,25,F
1165,2020-04-20,Gold,39,F
1166,2020-08-15,Silver,54,M
1167,2020-04-20,Silver,53,F
1168,2024-02-02,Gold,44,M
1169,2020-02-03,Gold,47,F
1170,2021-09-14,Silver,39,M
1171,2024-12-04,Silver,48,F
1172,2023-10-24,Silver,23,F
1173,2022-01-17,Silver,69,M
1174,2021-08-17,Gold,47,M
1175,2024-04-26,Gold,27,M
1176,2021-02-28,Gold,23,M
1177,2021-09-04,Platinum,62,F
1178,2024-03-21,Gold,19,F
1179,2021-11-22,Silver,60,F
1180,2023-07-29,Silver,47,F
1181,2023-09-05,Silver,39,M
1182,2024-10-27,Gold,56,M
1183,2024-01-06,Gold,66,F
1184,2020-11-10,Silver,20,M
1185,2022-05-26,Gold,59,M
1186,2024-10-30,Silver,27,M
1187,2023-11-01,Gold,44,M
1188,2023-08-05,Silver,21,M
1189,2023-12-31,Silver,68,F
1190,2021-10-23,Gold,62,F
1191,2020-10-03,Silver,49,M
1192,2024-09-29,Gold,53,M
1193,2024-05-24,Gold,49,F
1194,2024-03-06,Gold,65,M
1195,2021-09-15,Gold,49,M
1196,2021-05-30,Gold,49,F
1197,2023-10-05,Platinum,61,M
1198,2022-04-22,Gold,56,F
1199,2024-01-09,Gold,36,M
1200,2020-12-15,Gold,65,M
1201,2024-06-18,Platinum,44,F
1202,2024-08-14,Silver,62,M
1203,2022-04-02,Gold,23,M
1204,2023-03-06,Silver,44,F
1205,2022-01-28,Silver,19,M
1206,2022-06-17,Platinum,32,F
1207,2020-08-30,Silver,29,M
1208,2021-06-26,Gold,42,M
1209,2022-11-29,Silver,65,F
1210,2020-08-16,Gold,66,F
1211,2021-07-01,Gold,45,F
1212,2022-07-08,Silver,61,M
1213,2023-05-31,Silver,33,M
1214,2020-01-06,Silver,33,F
1215,2023-09-07,Silver,43,M
1216,2021-04-12,Gold,54,F
1217,2024-10-21,Silver,49,M
1218,2020-03-15,Gold,62,F
1219,2020-01-04,Silver,57,F
1220,2021-10-07,Silver,43,M
1221,2020-04-27,Silver,55,F
1222,2022-05-30,Silver,60,F
1223,2024-06-17,Silver,25,M
1224,2021-05-18,Silver,50,M
1225,2022-08-04,Platinum,29,F
1226,2021-07-27,Platinum,55,M
1227,2024-01-04,Gold,52,F
1228,2020-07-12,Gold,40,F
1229,2022-04-26,Platinum,18,M
1230,2021-12-15,Gold,60,M
1231,2023-11-16,Silver,28,F
1232,2022-11-15,Gold,53,F
1233,2023-12-29,Silver,20,M
1234,2020-06-21,Silver,43,F
1235,2023-08-16,Gold,62,M
1236,2024-07-26,Gold,25,M
1237,2020-11-21,Silver,21,F
1238,2023-12-04,Silver,43,F
1239,2023-02-15,Platinum,59,F
1240,2022-04-15,Gold,62,M
1241,2024-12-15,Gold,54,M
1242,2021-12-24,Gold,43,F
1243,2020-08-12,Gold,64,M
1244,2021-06-15,Silver,34,M
1245,2020-04-22,Silver,62,M
1246,2020-05-19,Silver,65,F
1247,2021-07-12,Platinum,67,F
1248,2020-01-01,Gold,42,F
1249,2020-03-30,Silver,48,M
1250,2021-10-15,Silver,63,F
1251,2020-11-15,Platinum,30,M
1252,2024-04-22,Gold,52,F
1253,2020-05-18,Silver,27,M
1254,2024-03-14,Silver,30,F
1255,2022-04-24,Gold,18,M
1256,2020-09-15,Silver,45,F
1257,2024-08-23,Gold,31,M
1258,2022-06-20,Gold,61,F
1259,2021-11-20,Gold,68,F
1260,2020-01-10,Gold,37,F
1261,2020-09-17,Gold,22,F
1262,2024-07-31,Silver,24,M
1263,2020-06-20,Gold,21,F
1264,2022-06-16,Silver,42,F
1265,2020-01-13,Silver,29,M
1266,2023-04-06,Gold,61,F
1267,2024-07-23,Gold,67,F
1268,2024-06-07,Gold,62,M
1269,2020-11-16,Gold,44,F
1270,2023-09-04,Silver,41,M
1271,2024-06-24,Silver,42,M
1272,2020-11-24,Silver,33,F
1273,2022-02-23,Silver,44,M
1274,2022-02-15,Gold,45,M
1275,2022-06-29,Silver,53,F
1276,2024-04-22,Gold,18,M
1277,2023-12-13,Platinum,63,M
1278,2024-06-17,Gold,45,M
1279,2023-01-23,Gold,32,F
1280,2024-05-23,Gold,48,M
1281,2020-11-13,Silver,35,F
1282,2020-08-23,Gold,31,M
1283,2020-11-29,Silver,52,F
1284,2021-01-10,Silver,69,M
1285,2024-01-22,Silver,38,F
1286,2023-03-06,Silver,55,F
1287,2021-08-10,Gold,64,M
1288,2024-04-19,Silver,30,M
1289,2021-05-27,Platinum,26,F
1290,2023-08-12,Platinum,54,M
1291,2023-09-05,Platinum,27,F
1292,2022-07-06,Gold,45,F
1293,2024-05-14,Platinum,46,M
1294,2023-10-04,Silver,50,F
1295,2024-12-07,Silver,61,F
1296,2022-05-22,Silver,46,F
1297,2023-06-06,Gold,56,M
1298,2020-09-26,Gold,19,F
1299,2022-03-08,Silver,19,F
1300,2023-08-07,Silver,28,M
1301,2021-12-25,Gold,62,M
1302,2023-04-03,Silver,61,M
1303,2020-01-05,Gold,37,F
1304,2022-04-30,Silver,35,M
1305,2023-11-03,Platinum,40,M
1306,2020-03-18,Platinum,65,F
1307,2023-12-04,Silver,41,F
1308,2021-07-27,Platinum,20,F
1309,2020-05-11,Platinum,27,F
1310,2021-08-23,Gold,68,F
1311,2024-11-07,Gold,49,M
1312,2022-12-01,Silver,51,M
1313,2020-03-29,Platinum,43,M
1314,2021-02-05,Silver,53,M
1315,2020-10-22,Platinum,65,M
1316,2023-08-11,Silver,33,M
1317,2021-09-07,Gold,30,F
1318,2024-03-29,Silver,59,F
1319,2022-03-10,Silver,34,M
1320,2024-09-10,Platinum,49,F
1321,2024-07-18,Gold,48,F
1322,2021-02-25,Gold,28,M
1323,2022-11-12,Gold,68,M
1324,2021-07-28,Platinum,55,F
1325,2020-05-22,Gold,64,M
1326,2022-09-19,Silver,58,F
1327,2021-10-26,Gold,36,M
1328,2020-05-24,Silver,20,F
1329,2023-06-02,Gold,42,M
1330,2022-10-03,Silver,55,M
1331,2021-05-17,Gold,58,M
1332,2022-03-31,Gold,52,M
1333,2024-06-27,Gold,62,M
1334,2020-04-13,Gold,55,M
1335,2022-11-28,Platinum,34,M
1336,2020-07-16,Silver,28,F
1337,2024-07-27,Gold,53,M
1338,2021-08-01,Silver,33,M
1339,2021-01-25,Silver,59,F
1340,2023-04-17,Silver,59,M
1341,2021-07-07,Gold,39,M
1342,2024-01-11,Silver,52,M
1343,2024-03-03,Platinum,39,M
1344,2022-11-04,Silver,67,F
1345,2024-07-04,Silver,33,M
1346,2024-08-19,Silver,53,F
1347,2023-08-05,Silver,25,F
1348,2021-04-22,Silver,50,M
1349,2023-06-08,Gold,45,F
1350,2022-07-11,Silver,38,M
1351,2021-02-23,Silver,18,M
1352,2020-06-05,Silver,66,M
1353,2021-07-03,Silver,22,F
1354,2024-01-04,Gold,24,M
1355,2023-01-25,Silver,40,F
1356,2022-10-17,Silver,31,M
1357,2022-09-23,Silver,50,M
1358,2023-12-05,Platinum,43,M
1359,2022-08-08,Silver,31,M
1360,2020-10-15,Silver,47,M
1361,2023-07-01,Gold,27,F
1362,2020-07-14,Gold,33,F
1363,2021-08-20,Silver,65,F
1364,2024-03-25,Gold,43,M
1365,2021-05-31,Gold,35,F
1366,2024-07-16,Silver,67,F
1367,2022-05-14,Platinum,58,M
1368,2023-02-15,Gold,36,F
1369,2022-03-16,Gold,62,F
1370,2023-03-28,Platinum,42,M
1371,2022-03-25,Silver,30,M
1372,2020-08-15,Gold,59,M
1373,2020-08-03,Gold,61,F
1374,2022-08-05,Silver,58,M
1375,2024-09-15,Silver,39,M
1376,2020-01-15,Gold,26,M
1377,2023-03-26,Silver,37,M
1378,2024-07-29,Gold,47,F
1379,2023-07-08,Gold,27,M
1380,2023-03-26,Gold,35,M
1381,2020-02-16,Gold,59,F
1382,2020-11-19,Silver,56,M
1383,2022-04-23,Silver,21,F
1384,2024-09-04,Platinum,22,F
1385,2020-05-09,Silver,59,M
1386,2023-12-05,Silver,67,F
1387,2020-04-04,Platinum,65,M
1388,2021-09-18,Silver,37,M
1389,2022-01-24,Gold,20,F
1390,2023-08-08,Silver,40,M
1391,2022-03-04,Silver,48,M
1392,2023-07-30,Gold,19,M
1393,2020-03-09,Gold,33,M
1394,2024-08-10,Platinum,21,F
1395,2020-01-11,Gold,42,M
1396,2023-07-01,Silver,32,M
1397,2022-05-21,Silver,22,F
1398,2021-07-03,Silver,61,M
1399,2023-03-03,Silver,55,M
1400,2021-12-12,Gold,58,M
1401,2020-01-23,Silver,57,M
1402,2022-03-25,Silver,65,F
1403,2020-12-11,Platinum,49,M
1404,2020-10-28,Gold,69,M
1405,2020-12-28,Silver,23,M
1406,2021-01-30,Silver,67,M
1407,2020-08-05,Gold,56,M
1408,2020-05-20,Platinum,64,M
1409,2024-06-27,Gold,46,F
1410,2022-08-15,Silver,20,F
1411,2023-05-18,Gold,40,M
1412,2022-09-11,Platinum,65,F
1413,2022-09-19,Silver,63,F
1414,2024-07-04,Platinum,58,F
1415,2024-06-27,Gold,51,F
1416,2022-04-07,Silver,50,M
1417,2021-11-13,Silver,59,M
1418,2024-01-23,Gold,48,F
1419,2022-09-30,Silver,53,F
1420,2020-12-21,Silver,50,F
1421,2022-10-04,Platinum,34,F
1422,2023-09-09,Silver,59,M
1423,2023-03-02,Silver,48,M
1424,2022-06-06,Silver,67,M
1425,2020-05-06,Gold,22,F
1426,2023-02-03,Gold,69,F
1427,2022-10-05,Silver,41,M
1428,2021-08-26,Silver,60,M
1429,2024-12-27,Silver,64,F
1430,2023-11-02,Silver,68,M
1431,2022-10-10,Platinum,51,M
1432,2020-02-20,Silver,41,F
1433,2022-11-18,Silver,40,M
1434,2024-01-25,Gold,19,M
1435,2023-08-12,Gold,32,M
1436,2023-08-13,Silver,56,F
1437,2024-10-15,Gold,42,M
1438,2022-02-17,Silver,62,F
1439,2023-12-01,Silver,32,F
1440,2024-11-27,Silver,61,F
1441,2022-03-24,Silver,55,M
1442,2024-06-24,Silver,58,M
1443,2023-11-29,Silver,63,F
1444,2023-10-01,Silver,64,M
1445,2024-07-03,Silver,40,F
1446,2021-02-23,Gold,45,F
1447,2023-04-20,Silver,24,M
1448,2022-09-09,Silver,53,F
1449,2022-04-04,Silver,50,F
1450,2022-10-21,Gold,36,M
1451,2021-07-20,Silver,31,M
1452,2021-01-05,Gold,45,M
1453,2022-07-24,Silver,30,M
1454,2021-10-22,Gold,48,M
1455,2023-12-25,Gold,20,M
1456,2022-08-26,Gold,35,M
1457,2023-08-25,Silver,28,F
1458,2023-03-06,Gold,65,M
1459,2020-07-20,Gold,32,M
1460,2023-12-30,Silver,65,F
1461,2020-11-08,Platinum,29,M
1462,2020-04-26,Platinum,48,M
1463,2024-08-16,Silver,56,M
1464,2022-07-25,Gold,59,M
1465,2021-07-28,Gold,43,M
1466,2020-08-31,Silver,43,F
1467,2021-06-20,Silver,37,F
1468,2024-06-13,Silver,27,F
1469,2020-03-15,Platinum,57,M
1470,2021-01-20,Gold,65,M
1471,2023-05-18,Silver,49,M
1472,2021-04-19,Gold,22,F
1473,2021-02-21,Gold,60,F
1474,2020-12-12,Silver,32,M
1475,2024-04-01,Silver,31,F
1476,2021-10-01,Gold,34,M
1477,2022-07-27,Gold,69,M
1478,2022-08-12,Platinum,24,M
1479,2022-05-25,Silver,18,F
1480,2022-02-01,Gold,38,M
1481,2023-04-17,Gold,24,M
1482,2023-04-20,Gold,29,F
1483,2021-10-25,Gold,25,M
1484,2020-01-25,Silver,54,M
1485,2023-04-18,Silver,59,M
1486,2021-12-10,Silver,62,F
1487,2024-03-04,Silver,68,F
1488,2023-03-30,Silver,20,M
1489,2020-06-25,Platinum,18,M
1490,2020-10-11,Silver,57,M
1491,2020-03-03,Silver,21,F
1492,2022-09-29,Platinum,41,F
1493,2021-10-23,Gold,61,M
1494,2021-10-27,Silver,55,F
1495,2020-06-04,Silver,63,M
1496,2024-02-01,Gold,42,F
1497,2022-12-08,Silver,49,F
1498,2022-08-24,Platinum,61,M
1499,2022-04-28,Gold,22,F
1500,2023-01-12,Gold,61,F
1501,2023-10-16,Silver,62,F
1502,2021-11-19,Platinum,33,F
1503,2020-05-27,Gold,64,M
1504,2024-07-11,Gold,42,M
1505,2020-12-07,Platinum,58,F
1506,2021-04-20,Platinum,45,F
1507,2022-12-22,Silver,69,F
1508,2024-09-20,Silver,41,F
1509,2023-10-15,Silver,35,M
1510,2021-07-14,Silver,19,F
1511,2020-11-22,Platinum,34,F
1512,2024-11-27,Silver,35,M
1513,2024-10-25,Silver,52,M
1514,2023-03-10,Silver,53,M
1515,2022-09-16,Platinum,39,M
1516,2020-08-02,Gold,19,F
1517,2021-03-10,Gold,60,M
1518,2022-08-09,Gold,62,F
1519,2021-12-23,Gold,55,F
1520,2023-09-03,Gold,49,M
1521,2020-02-01,Silver,32,M
1522,2021-10-31,Gold,35,F
1523,2020-10-11,Gold,33,M
1524,2023-08-21,Gold,56,F
1525,2021-03-04,Gold,53,F
1526,2024-02-09,Platinum,25,M
1527,2020-10-12,Gold,36,F
1528,2023-03-13,Gold,31,M
1529,2023-12-18,Gold,67,F
1530,2022-11-08,Silver,54,M
1531,2020-01-18,Silver,42,F
1532,2022-02-07,Gold,57,F
1533,2021-08-12,Gold,19,F
1534,2023-10-26,Silver,40,F
1535,2023-04-13,Gold,66,M
1536,2022-10-06,Gold,33,M
1537,2020-07-12,Gold,37,M
1538,2021-05-16,Gold,49,F
1539,2022-09-14,Silver,37,M
1540,2023-02-10,Platinum,52,F
1541,2020-04-23,Gold,29,F
1542,2023-05-30,Silver,50,F
1543,2024-08-28,Gold,28,F
1544,2022-08-04,Silver,41,F
1545,2022-04-10,Silver,66,F
1546,2024-07-25,Silver,38,M
1547,2023-07-11,Silver,53,F
1548,2022-07-13,Gold,26,F
1549,2020-02-24,Gold,25,F
1550,2024-07-24,Silver,69,F
1551,2022-03-10,Gold,69,F
1552,2022-02-16,Silver,49,F
1553,2024-01-21,Gold,45,M
1554,2020-06-10,Silver,35,F
1555,2023-11-04,Gold,25,F
1556,2020-03-27,Silver,32,F
1557,2020-02-24,Silver,65,M
1558,2024-02-08,Gold,53,M
1559,2024-12-28,Gold,21,F
1560,2023-04-16,Silver,22,M
1561,2023-11-15,Silver,57,M
1562,2023-10-04,Silver,26,M
1563,2022-10-28,Gold,34,F
1564,2022-04-12,Gold,43,M
1565,2020-11-08,Gold,55,M
1566,2022-01-28,Silver,33,M
1567,2021-03-18,Gold,18,F
1568,2024-11-25,Silver,21,F
1569,2020-11-23,Gold,19,M
1570,2022-12-13,Platinum,20,M
1571,2022-01-30,Gold,59,F
1572,2023-06-16,Platinum,59,M
1573,2023-06-06,Silver,68,F
1574,2021-08-01,Silver,42,F
1575,2022-12-10,Silver,65,M
1576,2024-06-20,Gold,66,F
1577,2024-06-15,Silver,58,M
1578,2022-10-03,Silver,35,M
1579,2023-07-11,Silver,68,F
1580,2023-12-12,Gold,19,F
1581,2020-04-05,Silver,69,F
1582,2023-01-16,Silver,39,F
1583,2023-01-06,Silver,37,F
1584,2023-08-04,Silver,43,M
1585,2023-02-17,Silver,62,M
1586,2022-03-24,Silver,26,M
1587,2021-05-05,Silver,67,F
1588,2021-03-27,Gold,45,M
1589,2024-03-03,Gold,64,M
1590,2020-06-13,Platinum,36,F
1591,2020-06-30,Silver,27,F
1592,2021-04-13,Silver,18,F
1593,2022-06-28,Silver,44,F
1594,2022-01-04,Gold,45,F
